"Staining_condition","Marker","CV","Is_Excluded"
"BIDMC_6","HLADRA",0.153868829988317,FALSE
"BIDMC_6","pS6",0.139315318979079,FALSE
"BIDMC_6","CD68",0.196808691634687,FALSE
"BIDMC_6","FoxP3",0.254299889596171,FALSE
"BIDMC_6","PD1",0.408036928844987,FALSE
"BIDMC_6","Pax5",0.171482480329145,FALSE
"BIDMC_6","H3K27ac",0.143263386156822,FALSE
"BIDMC_6","GranzymeB",0.292171711092202,FALSE
"BIDMC_6","CD31",0.147281013927714,FALSE
"BIDMC_6","IDO1",0.17489296137357,FALSE
"BIDMC_6","CD138",0.103341349711293,FALSE
"BIDMC_6","NAKATPase",0.114330989855622,FALSE
"BIDMC_6","CD45RA",0.237821347330344,FALSE
"BIDMC_6","Cytokeratin",0.157032468902342,FALSE
"BIDMC_7","CD3",0.312465187711065,FALSE
"BIDMC_7","CD45",0.153476876461877,FALSE
"BIDMC_7","CD15",0.685745178673418,FALSE
"BIDMC_7","CD4",0.111898959924284,FALSE
"BIDMC_7","CD8",0.586819582317346,FALSE
"BIDMC_7","CD11b",0.247458896380427,FALSE
"BIDMC_7","ToxTox2",0.272370220880018,FALSE
"BIDMC_7","CD20",0.185760080155866,FALSE
"BIDMC_7","CD11c",0.41809340085702,FALSE
"BIDMC_7","H3K27me3",0.140114114953128,FALSE
"BIDMC_7","Ki67",0.403615883563036,FALSE
"BIDMC_7","HLADRA",0.151540226024607,FALSE
"BIDMC_7","pS6",0.133897062360329,FALSE
"BIDMC_7","CD68",0.190989529821583,FALSE
"BIDMC_7","FoxP3",0.291653755640037,FALSE
"BIDMC_7","PD1",0.431361027517865,FALSE
"BIDMC_7","Pax5",0.139242868432033,FALSE
"BIDMC_7","H3K27ac",0.116562677004006,FALSE
"BIDMC_7","GranzymeB",0.229036326776437,FALSE
"BIDMC_7","CD31",0.105602579907858,FALSE
"BIDMC_7","IDO1",0.163739015336418,FALSE
"BIDMC_7","CD138",0.0819754438026128,FALSE
"BIDMC_7","NAKATPase",0.0894128107894843,FALSE
"BIDMC_7","CD45RA",0.132435062031146,FALSE
"BIDMC_7","Cytokeratin",0.1392984293893,FALSE
"BIDMC_8","CD3",0.210230243558697,FALSE
"BIDMC_8","CD45",0.151503628425027,FALSE
"BIDMC_8","CD15",0.644458989161546,FALSE
"BIDMC_8","CD4",0.152032313070177,FALSE
"BIDMC_8","CD8",0.522931413493937,FALSE
"BIDMC_8","CD11b",0.286900578438358,FALSE
"BIDMC_8","ToxTox2",0.257331830065733,FALSE
"BIDMC_8","CD20",0.173447358490756,FALSE
"BIDMC_8","CD11c",0.436562091852996,FALSE
"BIDMC_8","H3K27me3",0.154246143735323,FALSE
"BIDMC_8","Ki67",0.362818413474565,FALSE
"BIDMC_8","HLADRA",0.152965845018639,FALSE
"BIDMC_8","pS6",0.170456687560005,FALSE
"BIDMC_8","CD68",0.159338560227982,FALSE
"BIDMC_8","FoxP3",0.229624755113074,FALSE
"BIDMC_8","PD1",0.389895756777937,FALSE
"BIDMC_8","Pax5",0.122636885917822,FALSE
"BIDMC_8","H3K27ac",0.131857804023226,FALSE
"BIDMC_8","GranzymeB",0.269884175939125,FALSE
"BIDMC_8","CD31",0.107971444871249,FALSE
"BIDMC_8","IDO1",0.167022012282638,FALSE
"BIDMC_8","CD138",0.0847638355050263,FALSE
"BIDMC_8","NAKATPase",0.113101921101691,FALSE
"BIDMC_8","CD45RA",0.102269950437275,FALSE
"BIDMC_8","Cytokeratin",0.124268961062278,FALSE
"BIDMC_9","CD3",0.356736042308037,FALSE
"BIDMC_9","CD45",0.132874486018084,FALSE
"BIDMC_9","CD15",0.57607493752093,FALSE
"BIDMC_9","CD4",NA,TRUE
"BIDMC_9","CD8",0.452456751532865,FALSE
"BIDMC_9","CD11b",0.262628247325615,FALSE
"BIDMC_9","ToxTox2",0.187821197116144,FALSE
"BIDMC_9","CD20",0.201335562764036,FALSE
"BIDMC_9","CD11c",0.247783837442265,FALSE
"BIDMC_9","H3K27me3",0.141272236272881,FALSE
"BIDMC_9","Ki67",0.435199626823293,FALSE
"BIDMC_9","HLADRA",0.150849511875581,FALSE
"BIDMC_9","pS6",0.129799546352304,FALSE
"BIDMC_9","CD68",0.159956105913111,FALSE
"BIDMC_9","FoxP3",0.20717637468492,FALSE
"BIDMC_9","PD1",0.306807763088666,FALSE
"BIDMC_9","Pax5",0.191889371901817,FALSE
"BIDMC_9","H3K27ac",0.107274441264394,FALSE
"BIDMC_9","GranzymeB",0.161539655842291,FALSE
"BIDMC_9","CD31",0.130255559314367,FALSE
"BIDMC_9","IDO1",0.0721794572302917,FALSE
"BIDMC_9","CD138",0.109316030320644,FALSE
"BIDMC_9","NAKATPase",0.0742322025668799,FALSE
"BIDMC_9","CD45RA",0.190821395658281,FALSE
"BIDMC_9","Cytokeratin",0.176957639386079,FALSE
